path,fn,spec,pos,mID,time,rID,sID,label,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Spectral_Centroid,Spectral_Bandwidth,Spectral_Rolloff,Spectral_Contrast_1,Spectral_Contrast_2,Spectral_Contrast_3,Spectral_Contrast_4,Spectral_Contrast_5,Spectral_Contrast_6,Spectral_Contrast_7,Chroma_STFT_1,Chroma_STFT_2,Chroma_STFT_3,Chroma_STFT_4,Chroma_STFT_5,Chroma_STFT_6,Chroma_STFT_7,Chroma_STFT_8,Chroma_STFT_9,Chroma_STFT_10,Chroma_STFT_11,Chroma_STFT_12,Chroma_CENS_1,Chroma_CENS_2,Chroma_CENS_3,Chroma_CENS_4,Chroma_CENS_5,Chroma_CENS_6,Chroma_CENS_7,Chroma_CENS_8,Chroma_CENS_9,Chroma_CENS_10,Chroma_CENS_11,Chroma_CENS_12,Zero_Crossing_Rate,RMS_Energy,Delta_MFCC_1,Delta_MFCC_2,Delta_MFCC_3,Delta_MFCC_4,Delta_MFCC_5,Delta_MFCC_6,Delta_MFCC_7,Delta_MFCC_8,Delta_MFCC_9,Delta_MFCC_10,Delta_MFCC_11,Delta_MFCC_12,Delta_MFCC_13
C:\GitHub\AI_diagnostics\Task_2\data\sig\Z02\Z02_Pos03_RC2_75k_0000\Z02_Pos03_RC2_75k_0000_1307031450\Wav\Z02_Pos03_RC2_75k_0000_1307031450_00001_14_Ch2.wav,Z02_Pos03_RC2_75k_0000_1307031450_00001_14_Ch2.wav,Z02,Pos03,0000,1307031450,00001,Ch2,0,-640.8544172190734,-31.19388808894361,-98.45477718405952,0.5938934566802081,34.63424703278941,-2.5590636779552285,-2.271687591018183,-2.0902821993560727,-8.644671420382892,-6.41530850695717,-9.83513663495433,-2.4702842245524343,-6.712865325123686,134186.85775138126,138856.42509367137,287067.5135486196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5898851260100999,0.7389422687062345,0.6318759496227767,0.488419983171984,0.8039513068511948,0.9608558514886744,0.4853023803059179,0.4874003761435253,0.5104503396957611,0.5149404767225358,0.5881082149172415,0.525441637537587,0.4392660022590755,0.4392660022590755,0.3123491971479091,0.2196330011295377,0.2196330011295377,0.2196330011295377,0.352269529850579,0.2196330011295377,0.2196330011295377,0.2196330011295377,0.2196330011295377,0.2090244122573991,0.0904031401699029,0.0154851991683244,-2.0108679475382023,0.5537935378491282,1.7120050407254586,-0.6556622967935982,-0.2522910290626989,0.0165032543485877,-0.133430035102678,0.136175295430632,0.0620005244145191,0.007344683824889,0.1129558923630995,-0.1155943484826781,-0.14146636189746
C:\GitHub\AI_diagnostics\Task_2\data\sig\Z02\Z02_Pos04_RC2_75k_0000\Z02_Pos04_RC2_75k_0000_1307031451\Wav\Z02_Pos04_RC2_75k_0000_1307031451_00000_14_Ch1.wav,Z02_Pos04_RC2_75k_0000_1307031451_00000_14_Ch1.wav,Z02,Pos04,0000,1307031451,00000,Ch1,0,-637.7355134109763,-19.46379816450449,-107.6982440781879,0.653644625722913,50.092316278772806,2.152856347314935,-19.422669776368554,-7.311948233514167,2.8646873773715016,-2.340495769693762,-7.289011404382827,-7.553135300928761,-14.065760416593896,113333.96334909742,133331.054935055,253547.58025826764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6501840236327486,0.9979889068046536,0.7899099495758175,0.4425878997154516,0.4556961577227905,0.476558650440638,0.4472997626815308,0.4842770033259364,0.5057180147101226,0.4906157690769879,0.5770813069405669,0.4678612543682155,0.2862140605389512,0.4512804806285792,0.4586048230009836,0.2293024115004918,0.2293024115004918,0.2783974612379347,0.2293024115004918,0.2293024115004918,0.2293024115004918,0.2293024115004918,0.2293024115004918,0.2293024115004918,0.0511225728155339,0.0189740527421236,-2.0259595838318183,0.5257846337169434,1.7893686746651485,-0.5832256180510795,-0.2421859053542856,-0.1555904912411766,-0.1069311572349007,0.2229915516008022,0.0509859239001452,0.1627274866711943,-0.1804030535669727,-0.2073118318402549,0.1108984156773645
C:\GitHub\AI_diagnostics\Task_2\data\sig\Z02\Z02_Pos04_RC2_75k_0000\Z02_Pos04_RC2_75k_0000_1307031451\Wav\Z02_Pos04_RC2_75k_0000_1307031451_00000_14_Ch2.wav,Z02_Pos04_RC2_75k_0000_1307031451_00000_14_Ch2.wav,Z02,Pos04,0000,1307031451,00000,Ch2,0,-629.1675587600082,-27.34212116743143,-107.03102735916347,-4.153812840845703,36.903460629026206,0.6478556296306657,0.8632385985465254,-2.395192920868721,-12.690720884201054,-5.37906231452952,-5.850197245882655,-5.596199109133182,-7.724676229998236,127893.33081619783,136012.7166815186,274608.646180977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6435483334693994,0.9851870555350212,0.7760957106384336,0.4240365764976224,0.5778404908192741,0.6602733593832039,0.3975436235386498,0.4016514218281487,0.3971935684224658,0.4190852832673978,0.4964102721347538,0.4559069677670301,0.2482294149189042,0.4603733998406028,0.4721174392149762,0.2360587196074881,0.2360587196074881,0.2360587196074881,0.2360587196074881,0.2360587196074881,0.2360587196074881,0.2360587196074881,0.2360587196074881,0.237733919506054,0.0899385618932038,0.0174107048660516,-2.2270218296360857,0.5891062076754837,1.911454468348322,-0.5242156923704541,-0.2735412545422717,-0.1196591445541071,-0.201755315541282,0.0915664486458367,0.1307336225935778,0.0317768236015873,0.0319672926625408,-0.0187296181770678,-0.2074402812116662
C:\GitHub\AI_diagnostics\Task_2\data\sig\Z02\Z02_Pos04_RC2_75k_0000\Z02_Pos04_RC2_75k_0000_1307031451\Wav\Z02_Pos04_RC2_75k_0000_1307031451_00001_14_Ch1.wav,Z02_Pos04_RC2_75k_0000_1307031451_00001_14_Ch1.wav,Z02,Pos04,0000,1307031451,00001,Ch1,0,-636.6536933980015,-18.765613443322,-106.81834643245185,0.6269044750186288,51.07084263535759,2.5758971330738043,-19.30245813093416,-7.800908147780512,2.345715796856695,-2.483237846510066,-8.095852406610817,-8.70963592642827,-14.4706353291686,111426.95421009396,133508.2941515288,252392.06104937807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6768893729443557,0.9987886407075104,0.8103745227484233,0.4908745000617405,0.5014742782234857,0.5183748459119631,0.4855794934428934,0.5184324884032334,0.5529835234882576,0.5381887654276074,0.6144517261044088,0.5111377432318626,0.3929379849909022,0.2738011544250829,0.3916501100816593,0.2309784431074612,0.2309784431074612,0.4138181320612207,0.2309784431074612,0.2309784431074612,0.2309784431074612,0.2309784431074612,0.2309784431074612,0.2309784431074612,0.0445378868325242,0.0191584452986717,-2.044260353779427,0.5315572679312274,1.8042059623255728,-0.5650779760431803,-0.2654137781259019,-0.2457188307570234,-0.1919874239877055,0.2659049272634281,0.1564390702080527,0.21831401855771,-0.1039734670285265,-0.2368739079152485,0.0681822558911126
C:\GitHub\AI_diagnostics\Task_2\data\sig\Z02\Z02_Pos04_RC2_75k_0000\Z02_Pos04_RC2_75k_0000_1307031451\Wav\Z02_Pos04_RC2_75k_0000_1307031451_00001_14_Ch2.wav,Z02_Pos04_RC2_75k_0000_1307031451_00001_14_Ch2.wav,Z02,Pos04,0000,1307031451,00001,Ch2,0,-629.7310036110599,-25.709848927574743,-105.89976171532356,-2.816274102708107,37.992093267901424,0.8688212743986983,0.3934885886601522,-2.4805407984850576,-13.540461773276784,-5.566242043421661,-6.087650156446548,-6.696433802214141,-8.458570686447326,123925.08785891956,135323.02637216498,268984.13174112566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6757252598705271,0.9845260873251528,0.8008371717761654,0.4857249089080817,0.6188622035059016,0.6883710090334514,0.4545488418672803,0.4599748515900224,0.4611214527117552,0.483838408758637,0.5566458281751694,0.5125190067727774,0.3918859389992877,0.2777034648806103,0.3421370024391763,0.2443009189704424,0.2443009189704424,0.408019101220793,0.2443009189704424,0.2443009189704424,0.2443009189704424,0.2443009189704424,0.1996168177993533,0.2496463298806296,0.0750293916868932,0.017558928579092,-2.255423288587614,0.6130892414484154,1.9134160967196177,-0.5855280910391648,-0.3258139195526383,-0.1247528120110849,-0.1937808868113978,0.1450502241477398,0.206539151923347,0.0332781719231906,0.0282361212583188,-0.049639513530297,-0.1939670028527063
C:\GitHub\AI_diagnostics\Task_2\data\sig\Z02\Z02_Pos05_RC2_75k_0000\Z02_Pos05_RC2_75k_0000_1307031451\Wav\Z02_Pos05_RC2_75k_0000_1307031451_00000_14_Ch1.wav,Z02_Pos05_RC2_75k_0000_1307031451_00000_14_Ch1.wav,Z02,Pos05,0000,1307031451,00000,Ch1,0,-641.5474895116273,-18.234754738870706,-99.25827263869073,1.8254785849238524,44.90421902159509,-0.8512097066559294,-16.171063943724498,-3.1265872724189143,2.114351555809108,-8.162554390837569,-9.77557245342963,-0.1684152580914395,-12.402873396131543,111053.08051152495,132870.4315883689,250564.95802677493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.555023263706367,0.8013291788413786,0.721938020388627,0.4735087213205389,0.629470844136692,0.7356811532065473,0.4438144671816431,0.4482126157061274,0.5383099828757947,0.579851805517152,0.9117067833644552,0.593429005073408,0.4396906118770625,0.4147835125237791,0.4396906118770625,0.2198453059385312,0.2198453059385312,0.2464513908739375,0.2439729328334415,0.2198453059385312,0.2198453059385312,0.2198453059385312,0.1322156808933588,0.2198453059385312,0.0530330324635922,0.0212771911174058,-2.0365292309832816,0.4877038606614581,1.8171166710605564,-0.5227804285102892,-0.2763097828379766,-0.1642171909182095,-0.1028402318595232,0.1981207523791123,0.0106977427629104,0.1735508654312572,-0.1283969711983367,-0.2785829934120878,0.2038598135414245
C:\GitHub\AI_diagnostics\Task_2\data\sig\Z02\Z02_Pos05_RC2_75k_0000\Z02_Pos05_RC2_75k_0000_1307031451\Wav\Z02_Pos05_RC2_75k_0000_1307031451_00000_14_Ch2.wav,Z02_Pos05_RC2_75k_0000_1307031451_00000_14_Ch2.wav,Z02,Pos05,0000,1307031451,00000,Ch2,0,-621.0923247002593,-20.87332743654942,-104.70090038353004,2.4170546518829523,41.000566798687295,-3.132494040944444,-5.186121576071487,-1.096089673864595,-5.002222252402967,-8.794425823091071,-13.831441061764083,2.6014397006701167,-1.1379913870159446,112576.04770836442,129106.19960889115,247098.4004001062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3324691154215876,0.417067800746677,0.3932629245434577,0.3090911396818815,0.4173950140085387,0.4761626755679717,0.2933891115598636,0.2927108530793197,0.3041761431089161,0.4790859933710913,0.9951382675049348,0.4813179854597181,0.4444781221362512,0.4209841261202908,0.4248955048017661,0.2222390610681256,0.2222390610681256,0.2222390610681256,0.2419391096469705,0.2222390610681256,0.2222390610681256,0.2222390610681256,0.1690647627627765,0.227605278793968,0.0783098831917475,0.0270898658782243,-2.179416697620181,0.6355860465529533,1.8223011106283205,-0.6079466683140323,-0.2351842667687622,-0.1580303133553842,-0.2018293507512681,0.185289923963013,0.1724607386545651,0.0341433742072209,-0.0206873864993008,-0.0885913872937437,-0.0691054209310723
C:\GitHub\AI_diagnostics\Task_2\data\sig\Z02\Z02_Pos05_RC2_75k_0000\Z02_Pos05_RC2_75k_0000_1307031451\Wav\Z02_Pos05_RC2_75k_0000_1307031451_00001_14_Ch1.wav,Z02_Pos05_RC2_75k_0000_1307031451_00001_14_Ch1.wav,Z02,Pos05,0000,1307031451,00001,Ch1,0,-635.846814969141,-22.09539140112238,-96.36365014634627,1.434323745203192,44.77729780702571,-1.2444661295395016,-16.009507482553857,-2.026111032630064,2.128739018871965,-9.39882427369428,-9.183114521162478,-0.4035318646700346,-12.788586398398444,112951.87449614196,134335.0382822579,255305.5496529885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5620876949752329,0.7998896750526847,0.7261441716679218,0.4868679157657485,0.6432032607594836,0.7499605136431449,0.4571649153961348,0.4618821473891734,0.5542892764364362,0.5919872140530666,0.911766419151226,0.602415783045989,0.4173781885595451,0.4107423152873198,0.3098211448396817,0.217655177663238,0.217655177663238,0.4144466643956592,0.217655177663238,0.217655177663238,0.217655177663238,0.217655177663238,0.217655177663238,0.217655177663238,0.0544078049150485,0.0217424295842647,-2.016342306287651,0.4940295871279398,1.809427092475033,-0.5755063986196716,-0.3751150225562903,-0.1667010389646978,-0.0009169062794073,0.3015407907886238,-0.0075003125689081,0.1609799018129199,-0.101104078163281,-0.2762746038504121,0.1650738025868395
C:\GitHub\AI_diagnostics\Task_2\data\sig\Z02\Z02_Pos05_RC2_75k_0000\Z02_Pos05_RC2_75k_0000_1307031451\Wav\Z02_Pos05_RC2_75k_0000_1307031451_00001_14_Ch2.wav,Z02_Pos05_RC2_75k_0000_1307031451_00001_14_Ch2.wav,Z02,Pos05,0000,1307031451,00001,Ch2,0,-616.6366097166656,-23.957676331269464,-103.04019444598426,2.207517728711042,41.000372329981694,-3.6110623240219777,-4.663051045585401,0.1300042188049643,-4.177139381883834,-10.573295499394844,-13.957507927605018,2.9135577985726377,-2.6797281867567464,112621.23805226684,129909.85354162844,248402.06309731497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3415230650831342,0.4193660020020647,0.3988612474326232,0.3220821483569994,0.4238808057909153,0.4785292542535344,0.3061168131596718,0.3062031520929942,0.3175955660596796,0.4894309817306191,0.9951284113350568,0.4908425971515199,0.3674085744483281,0.3294976614503709,0.2663986494205868,0.249152735078222,0.249152735078222,0.4262470425250383,0.249152735078222,0.249152735078222,0.249152735078222,0.249152735078222,0.1954219882472149,0.249152735078222,0.0736356568567961,0.0277248378843069,-2.1599583482884013,0.5948653082353622,1.7805862191905444,-0.6259500769278202,-0.2221946252039252,-0.1330976969098901,-0.157612148759342,0.2460142967878677,0.1800339621823632,0.0038629608539791,-0.0154041260925508,-0.1235745820354936,-0.1251023577588861
C:\GitHub\AI_diagnostics\Task_2\data\sig\Z02\Z02_Pos06_RC2_75k_0000\Z02_Pos06_RC2_75k_0000_1307031451\Wav\Z02_Pos06_RC2_75k_0000_1307031451_00000_14_Ch1.wav,Z02_Pos06_RC2_75k_0000_1307031451_00000_14_Ch1.wav,Z02,Pos06,0000,1307031451,00000,Ch1,0,-632.8692774207815,-25.631933237589816,-108.6380905428036,-4.744969988515126,52.85089854605924,6.180437573501245,-20.496985910245343,-9.877783550479863,2.0262109344625974,-2.1546554967795686,-7.236012496122315,-8.521353712906935,-13.494841601392729,110876.0048758178,134583.2258561668,251838.9920263198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6629490928242923,0.9999238757703413,0.7523104423636916,0.4208673741943962,0.4257848736886106,0.4376562218733119,0.4210900963726777,0.4492507616780478,0.4778455581059848,0.4729578799382603,0.5729258451389867,0.4586345200988659,0.4005132509374602,0.4562258095436788,0.4562258095436788,0.2281129047718394,0.2281129047718394,0.2281129047718394,0.2281129047718394,0.2281129047718394,0.2281129047718394,0.2281129047718394,0.2281129047718394,0.0177329446963245,0.0570483161407767,0.0187553614377975,-1.9663074002688896,0.4842348197999053,1.7014092225902826,-0.5537807717205282,-0.2069125483759881,-0.1624486067527088,-0.17053856749177,0.249401760886043,0.1459933865163214,0.177536751785698,-0.1763299186718612,-0.2088259244467743,0.123604397068971
C:\GitHub\AI_diagnostics\Task_2\data\sig\Z02\Z02_Pos06_RC2_75k_0000\Z02_Pos06_RC2_75k_0000_1307031451\Wav\Z02_Pos06_RC2_75k_0000_1307031451_00000_14_Ch2.wav,Z02_Pos06_RC2_75k_0000_1307031451_00000_14_Ch2.wav,Z02,Pos06,0000,1307031451,00000,Ch2,0,-633.1157995234347,-39.2505374062097,-109.55704242895372,-7.340816657687528,39.651492511782784,3.1306127477844736,-0.5685227999004037,-5.2105944078975694,-13.949472722584767,-4.7491515573119365,-4.964442749103142,-6.7373400695248105,-10.21709470223453,127146.42925152964,138262.39455663474,276974.0038778065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6669422365828287,0.9996716202866494,0.7509427333740968,0.4165638138275875,0.5126376513047681,0.562656779950775,0.3872000609539199,0.3920248760957334,0.3953872137594485,0.4154134143200866,0.4762625503500687,0.4497796444163914,0.3569665086171251,0.4629659196344073,0.4629659196344073,0.2314829598172036,0.2314829598172036,0.2314829598172036,0.2314829598172036,0.2314829598172036,0.2440060183777754,0.2314829598172036,0.2314829598172036,0.017810014257169,0.085866391080097,0.0158878527581691,-2.0887807116774555,0.5049676359214119,1.776335924788634,-0.5243776489223518,-0.2238672207247066,-0.1239485679240725,-0.23122757618996,0.16483317525002,0.2494685006000132,0.0422847976496627,-0.0231157209810153,-0.0676095487060991,-0.2007078899239952
C:\GitHub\AI_diagnostics\Task_2\data\sig\Z02\Z02_Pos06_RC2_75k_0000\Z02_Pos06_RC2_75k_0000_1307031451\Wav\Z02_Pos06_RC2_75k_0000_1307031451_00001_14_Ch1.wav,Z02_Pos06_RC2_75k_0000_1307031451_00001_14_Ch1.wav,Z02,Pos06,0000,1307031451,00001,Ch1,0,-637.349963389353,-20.37523148576941,-111.78849270594112,-3.937762591631074,52.38809820638249,6.39079570367267,-19.6039531332114,-10.260718243528428,1.848942485223937,-1.6832133439086876,-7.624630615382459,-8.39481217805537,-13.5618738378966,107621.57804523828,132979.42570700092,246382.3735398969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6554381687725805,0.999895303300838,0.7483479159083395,0.4088421154857058,0.4144016585760104,0.4273490429726149,0.4099191508226312,0.4382695012459399,0.4665847233650788,0.4608215629700325,0.5605977016944245,0.4465940123414966,0.2461126623356826,0.378040969917464,0.4922253246713652,0.2461126623356826,0.2461126623356826,0.2461126623356826,0.2461126623356826,0.225957340281623,0.2461126623356826,0.2675549087211805,0.2461126623356826,0.2461126623356826,0.0501602320995145,0.0187018234282732,-1.962455232302272,0.531669214752651,1.702861126176288,-0.5958540046990566,-0.1760555535365168,-0.1081171806753056,-0.169141027001516,0.1661374032231012,0.0314460418502439,0.2164611706522086,-0.1700891076152695,-0.1988613766135884,0.1975889706574618
C:\GitHub\AI_diagnostics\Task_2\data\sig\Z02\Z02_Pos06_RC2_75k_0000\Z02_Pos06_RC2_75k_0000_1307031451\Wav\Z02_Pos06_RC2_75k_0000_1307031451_00001_14_Ch2.wav,Z02_Pos06_RC2_75k_0000_1307031451_00001_14_Ch2.wav,Z02,Pos06,0000,1307031451,00001,Ch2,0,-637.2403407686155,-35.02874335587627,-111.1514636777518,-6.610351323037729,38.70890821725477,3.2722528833455446,-0.0653487439391657,-5.46683228137435,-14.04677602563266,-3.996364682465293,-5.496483144752004,-7.796088320640278,-9.204578296668522,125384.08222577751,137486.67781766853,275216.0344830856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6561654219097379,0.999212803492432,0.7438533419800855,0.3984511648293155,0.4981999176134289,0.5507354256453946,0.3692588169212396,0.3731232077539589,0.375811074866431,0.3964602848408582,0.4597604774010762,0.4327829796772979,0.2566527913743759,0.305747927084782,0.4800602433807867,0.248728750566337,0.248728750566337,0.248728750566337,0.248728750566337,0.248728750566337,0.248728750566337,0.3192898020306651,0.248728750566337,0.2524425054681594,0.0835672026699029,0.0158316045999526,-2.161990167798522,0.556186311845714,1.7895202179818834,-0.5377611210193418,-0.1602740473461558,-0.0611725518990396,-0.2079422881025946,0.0468238537935559,0.1092786717381874,0.0344807007092551,0.0322242977115846,-0.0144182769988876,-0.1665792438067582
C:\GitHub\AI_diagnostics\Task_2\data\sig\Z02\Z02_Pos07_RC2_75k_0000\Z02_Pos07_RC2_75k_0000_1307031452\Wav\Z02_Pos07_RC2_75k_0000_1307031452_00000_14_Ch1.wav,Z02_Pos07_RC2_75k_0000_1307031452_00000_14_Ch1.wav,Z02,Pos07,0000,1307031452,00000,Ch1,0,-650.8264646024408,-26.665256661541115,-104.74209619107592,-0.6126321922881228,47.19190638530555,0.5501895675304951,-19.87672617880348,-4.552586456416935,2.833550146716377,-8.29726651566499,-7.046764258713587,0.649815290143947,-15.783449690226584,118273.25015537946,135833.6995741776,262806.54827821604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6395808988793091,0.9945838555082156,0.8357506555027426,0.4796137758014794,0.6236188787405613,0.7147042521625184,0.4432316201488384,0.4533016953870479,0.5173403486794489,0.5044846817374,0.5928258898379021,0.4840162682034513,0.2491621066849102,0.3354289369316637,0.4983242133698204,0.2491621066849102,0.2491621066849102,0.2588463653873315,0.2491621066849102,0.2491621066849102,0.2660986699138674,0.2491621066849102,0.2467503653569886,0.2491621066849102,0.0596271996359223,0.0165806729346513,-1.996419546434868,0.4461196806003473,1.692883018216674,-0.5051208716782507,-0.2136536349353827,-0.1554660503432439,-0.0920856615213311,0.2411485598763176,0.0829214587137489,0.1559007696561822,-0.1880459991441637,-0.2333940378916555,0.1773128123632811
C:\GitHub\AI_diagnostics\Task_2\data\sig\Z02\Z02_Pos07_RC2_75k_0000\Z02_Pos07_RC2_75k_0000_1307031452\Wav\Z02_Pos07_RC2_75k_0000_1307031452_00000_14_Ch2.wav,Z02_Pos07_RC2_75k_0000_1307031452_00000_14_Ch2.wav,Z02,Pos07,0000,1307031452,00000,Ch2,0,-636.7708789760511,-27.17697815241847,-96.89558069941296,-0.6477270866639366,35.297611191454656,-1.2137808338306588,-5.598046648007344,-3.355531153676024,-6.580195659348719,-5.773080643655962,-8.600750151391038,0.1307071666406235,-8.427637788734424,134890.17690322144,138266.15776515784,285798.417665352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5770993227995351,0.8997855063498809,0.7572472475923298,0.4327981602912143,0.7708954816923456,0.9544062222188814,0.40724461829489,0.3979617286771859,0.4153717716036205,0.4301303113693203,0.5089693519647186,0.425094200630071,0.2510679558423969,0.2510679558423969,0.5021359116847939,0.2510679558423969,0.2510679558423969,0.3245875819101308,0.2510679558423969,0.2510679558423969,0.2633676224078473,0.2510679558423969,0.2510679558423969,0.2567548794648584,0.1038711695995145,0.0169122293591499,-2.15223209290378,0.485135487513676,1.812039916277256,-0.4796218665157454,-0.2474891029892779,-0.1580461213582504,-0.2097831140829586,0.2134118935810344,0.1919258182828163,0.0387255427791278,0.0190629893638917,-0.1166085233181516,-0.1804847284619705
C:\GitHub\AI_diagnostics\Task_2\data\sig\Z02\Z02_Pos07_RC2_75k_0000\Z02_Pos07_RC2_75k_0000_1307031452\Wav\Z02_Pos07_RC2_75k_0000_1307031452_00001_14_Ch1.wav,Z02_Pos07_RC2_75k_0000_1307031452_00001_14_Ch1.wav,Z02,Pos07,0000,1307031452,00001,Ch1,0,-651.0023868344043,-27.47608407992353,-105.3959424638489,-1.753339828725921,47.173387229018005,0.4129427407796323,-19.24385920832784,-3.755781847025148,3.224360592223954,-8.501252542162185,-7.569110647200085,1.0266507509047809,-14.982358621464538,121208.35202764667,135738.7399379456,265966.9426956918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6129634589061241,0.9923334379810944,0.8213969039161907,0.4385039690458123,0.604464993357818,0.7102185229293644,0.4041126479485775,0.4138225379087867,0.4816485440689813,0.4716311435382746,0.5950505832926409,0.4578979903956497,0.4080844113794152,0.4595436328287716,0.2297718164143858,0.2297718164143858,0.2297718164143858,0.3628748812608807,0.2457307563230783,0.2297718164143858,0.2297718164143858,0.2297718164143858,0.2297718164143858,0.2297718164143858,0.075953807645631,0.0165559891611337,-1.999833772956911,0.4384096017068317,1.7465305032181524,-0.4762431942111672,-0.2477919155585781,-0.1720935474573887,-0.1294208713462656,0.2627939813277442,0.0695623514371914,0.1027274174271643,-0.1832908315711,-0.2217345138440641,0.1790843352535311
C:\GitHub\AI_diagnostics\Task_2\data\sig\Z02\Z02_Pos07_RC2_75k_0000\Z02_Pos07_RC2_75k_0000_1307031452\Wav\Z02_Pos07_RC2_75k_0000_1307031452_00001_14_Ch2.wav,Z02_Pos07_RC2_75k_0000_1307031452_00001_14_Ch2.wav,Z02,Pos07,0000,1307031452,00001,Ch2,0,-637.2332819665838,-28.938879490180184,-97.50122735423317,-1.0383195387688644,34.98695658911339,-1.5966535490780849,-5.5592683017141,-2.98668976598676,-5.335448897912426,-5.723907906784562,-7.9590225645563635,0.294411769555976,-8.11429417157789,138946.64378673877,137939.07867722487,289813.1061988016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.607367237908657,0.8248975377065709,0.480442922855598,0.3492721472552924,0.9688508067731186,0.6546649385271063,0.2986803549406723,0.3198152101564463,0.3276137069914771,0.3809984102132772,0.4203679603466233,0.3270282433319805,0.4572720788155984,0.4433703207902411,0.2371784013398656,0.2286360394077992,0.2286360394077992,0.3270723046324003,0.2338854160805948,0.2286360394077992,0.2286360394077992,0.2286360394077992,0.2286360394077992,0.2319230266362052,0.1315562424150485,0.0169381815940141,-2.2010624623233976,0.4457307310333667,1.8430532303588616,-0.475981415376529,-0.2108617644239213,-0.1020362214664639,-0.1723799230372229,0.1511127995137157,0.098006688122467,-0.0061407553500422,0.0614731567056751,-0.1081401314921914,-0.1745497654284377
